"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alabama","UNKNOWN",98731,"11/24/20","eth","case","Count",NA,98731,NA
"Alabama","",3472,"11/24/20","total","death","Count",4887871,3472,71.032971205664
"Alabama","HISPANIC",83,"11/24/20","eth","death","Count",217181,83,38.2169710978401
"Alabama","NON HISPANIC",2633,"11/24/20","eth","death","Count",4670690,2633,56.3728271411719
"Alabama","UNKNOWN",449,"11/24/20","eth","death","Count",NA,449,NA
"Alabama","",24160,"11/24/20","total","hosp","Count",4887871,24160,494.284730509459
"Alaska","AI/AN",6130,"11/23/20","race","case","Count",113516,6130,5400.11980689947
"Alaska","ASIAN",1129,"11/23/20","race","case","Count",49025,1129,2302.90668026517
"Alaska","BLACK",874,"11/23/20","race","case","Count",27942,874,3127.907809033
"Alaska","HN/PI",959,"11/23/20","race","case","Count",10221,959,9382.64357694942
"Alaska","MULTI",1706,"11/23/20","race","case","Count",54855,1706,3110.01731838483
"Alaska","OTHER",2008,"11/23/20","race","case","Count",NA,2008,NA
"Alaska","UNKNOWN",581,"11/23/20","race","case","Count",NA,581,NA
"Alaska","WHITE",9150,"11/23/20","race","case","Count",481879,9150,1898.81692292048
"Alaska","0-9",1605,"11/23/20","age","case","Count",105171,1605,1526.08608837037
"Alaska","10-19",3264,"11/23/20","age","case","Count",96022,3264,3399.22101185145
"Alaska","20-29",5836,"11/23/20","age","case","Count",114672,5836,5089.29817217804
"Alaska","30-39",5307,"11/23/20","age","case","Count",108865,5307,4874.84499150324
"Alaska","40-49",3953,"11/23/20","age","case","Count",86536,3953,4568.04104650088
"Alaska","50-59",3522,"11/23/20","age","case","Count",93805,3522,3754.59730291562
"Alaska","60-69",2561,"11/23/20","age","case","Count",80434,2561,3183.97692518089
"Alaska","70-79",1134,"11/23/20","age","case","Count",37370,1134,3034.51966818303
"Alaska","80+",487,"11/23/20","age","case","Count",14563,487,3344.09119000206
"Alaska","UNKNOWN",0,"11/23/20","age","case",NA,NA,0,NA
"Alaska","FEMALE",13767,"11/23/20","gender","case","Count",352865,13767,3901.49207203888
"Alaska","MALE",13862,"11/23/20","gender","case","Count",384573,13862,3604.5172177974
"Alaska","UNKNOWN",40,"11/23/20","gender","case","Count",NA,40,NA
"Alaska","AI/AN",41,"11/23/20","race","death","Count",113516,41,36.1182564572395
"Alaska","ASIAN",9,"11/23/20","race","death","Count",49025,9,18.3579806221316
"Alaska","BLACK",4,"11/23/20","race","death","Count",27942,4,14.3153675470618
"Alaska","HN/PI",9,"11/23/20","race","death","Count",10221,9,88.0540064572938
"Alaska","MULTI",4,"11/23/20","race","death","Count",54855,4,7.29195150852247
"Alaska","OTHER",2,"11/23/20","race","death","Count",NA,2,NA
"Alaska","UNKNOWN",3,"11/23/20","race","death","Count",NA,3,NA
"Alaska","WHITE",38,"11/23/20","race","death","Count",481879,38,7.88579705693753
"Alaska","0-9",0,"11/23/20","age","death",NA,105171,0,0
"Alaska","10-19",0,"11/23/20","age","death",NA,96022,0,0
"Alaska","20-29",2,"11/23/20","age","death","Count",114672,2,1.74410492535231
"Alaska","30-39",4,"11/23/20","age","death","Count",108865,4,3.67427547880402
"Alaska","40-49",7,"11/23/20","age","death","Count",86536,7,8.0891189793843
"Alaska","50-59",8,"11/23/20","age","death","Count",93805,8,8.52833004637279
"Alaska","60-69",22,"11/23/20","age","death","Count",80434,22,27.3516174751971
"Alaska","70-79",31,"11/23/20","age","death","Count",37370,31,82.954241370083
"Alaska","80+",41,"11/23/20","age","death","Count",14563,41,281.535397926251
"Alaska","UNKNOWN",0,"11/23/20","age","death",NA,NA,0,NA
"Alaska","FEMALE",43,"11/23/20","gender","death","Count",352865,43,12.185963470449
"Alaska","MALE",72,"11/23/20","gender","death","Count",384573,72,18.7220631713615
"Alaska","UNKNOWN",0,"11/23/20","gender","death",NA,NA,0,NA
"Alaska","AI/AN",177,"11/23/20","race","hosp","Count",113516,177,155.925155925156
"Alaska","ASIAN",39,"11/23/20","race","hosp","Count",49025,39,79.5512493625701
"Alaska","BLACK",30,"11/23/20","race","hosp","Count",27942,30,107.365256602963
"Alaska","HN/PI",73,"11/23/20","race","hosp","Count",10221,73,714.215830153605
"Alaska","MULTI",39,"11/23/20","race","hosp","Count",54855,39,71.0965272080941
"Alaska","OTHER",23,"11/23/20","race","hosp","Count",NA,23,NA
"Alaska","UNKNOWN",15,"11/23/20","race","hosp","Count",NA,15,NA
"Alaska","WHITE",193,"11/23/20","race","hosp","Count",481879,193,40.0515482102353
"Alaska","0-9",5,"11/23/20","age","hosp","Count",105171,5,4.75416226906657
"Alaska","10-19",4,"11/23/20","age","hosp","Count",96022,4,4.16571202432776
"Alaska","20-29",30,"11/23/20","age","hosp","Count",114672,30,26.1615738802846
"Alaska","30-39",54,"11/23/20","age","hosp","Count",108865,54,49.6027189638543
"Alaska","40-49",67,"11/23/20","age","hosp","Count",86536,67,77.424424516964
"Alaska","50-59",101,"11/23/20","age","hosp","Count",93805,101,107.670166835457
"Alaska","60-69",144,"11/23/20","age","hosp","Count",80434,144,179.028768928563
"Alaska","70-79",126,"11/23/20","age","hosp","Count",37370,126,337.168852020337
"Alaska","80+",88,"11/23/20","age","hosp","Count",14563,88,604.271097988052
"Alaska","UNKNOWN",0,"11/23/20","age","hosp",NA,NA,0,NA
"Alaska","FEMALE",279,"11/23/20","gender","hosp","Count",352865,279,79.0670653082624
"Alaska","MALE",340,"11/23/20","gender","hosp","Count",384573,340,88.4097427536515
"Alaska","UNKNOWN",0,"11/23/20","gender","hosp",NA,NA,0,NA
"Alaska","",943401,"11/23/20","total","test","Count",737438,943401,127929.534415097
"Alaska","",27669,"11/23/20","total","case","Count",737438,27669,3752.04423965133
"Alaska","HISPANIC",1654,"11/23/20","eth","case","Count",53288,1654,3103.8883050593
"Alaska","NON HISPANIC",15024,"11/23/20","eth","case","Count",684150,15024,2196.00964700723
"Alaska","UNKNOWN",10410,"11/23/20","eth","case","Count",NA,10410,NA
"Alaska","",115,"11/23/20","total","death","Count",737438,115,15.5945313368717
"Alaska","HISPANIC",2,"11/23/20","eth","death","Count",53288,2,3.75319021167993
"Alaska","NON HISPANIC",91,"11/23/20","eth","death","Count",684150,91,13.3011766425491
"Alaska","UNKNOWN",19,"11/23/20","eth","death","Count",NA,19,NA
"Alaska","",619,"11/23/20","total","hosp","Count",737438,619,83.939259978466
"Alaska","HISPANIC",33,"11/23/20","eth","hosp","Count",53288,33,61.9276384927188
"Alaska","NON HISPANIC",465,"11/23/20","eth","hosp","Count",684150,465,67.9675509756632
"Alaska","UNKNOWN",106,"11/23/20","eth","hosp","Count",NA,106,NA
"Arizona","NH AI/AN",17100,"11/24/20","race","case","Count",283832,17100,6024.69066208179
"Arizona","NH ASIAN",3392,"11/24/20","race","case","Count",244348,3392,1388.18406534942
"Arizona","NH BLACK",9013,"11/24/20","race","case","Count",313875,9013,2871.52528872959
"Arizona","HISPANIC",90201,"11/24/20","race","case","Count",2266343,90201,3980.02420639771
"Arizona","OTHER",11895,"11/24/20","race","case","Count",NA,11895,NA
"Arizona","UNKNOWN",90502,"11/24/20","race","case","Count",NA,90502,NA
"Arizona","NH WHITE",84765,"11/24/20","race","case","Count",3902867,84765,2171.86493928694
"Arizona","0-19",46049,"11/24/20","age","case","Count",1837877,46049,2505.55396253395
"Arizona","20-44",143823,"11/24/20","age","case","Count",2358452,143823,6098.19491768329
"Arizona","45-54",45824,"11/24/20","age","case","Count",850790,45824,5386.0529625407
"Arizona","55-64",35215,"11/24/20","age","case","Count",866277,35215,4065.09696090281
"Arizona","65+",35536,"11/24/20","age","case","Count",1258250,35536,2824.24001589509
"Arizona","UNKNOWN",421,"11/24/20","age","case","Count",NA,421,NA
"Arizona","FEMALE",159084,"11/24/20","gender","case","Count",3606307,159084,4411.27169705741
"Arizona","MALE",146949,"11/24/20","gender","case","Count",3565339,146949,4121.5996571434
"Arizona","NH AI/AN",697,"11/24/20","race","death","Count",283832,697,245.567800670819
"Arizona","NH ASIAN",73,"11/24/20","race","death","Count",244348,73,29.875423576211
"Arizona","NH BLACK",199,"11/24/20","race","death","Count",313875,199,63.4010354440462
"Arizona","HISPANIC",1912,"11/24/20","race","death","Count",2266343,1912,84.3649880004924
"Arizona","OTHER",108,"11/24/20","race","death","Count",NA,108,NA
"Arizona","UNKNOWN",703,"11/24/20","race","death","Count",NA,703,NA
"Arizona","NH WHITE",2823,"11/24/20","race","death","Count",3902867,2823,72.3314425011152
"Arizona","0-19",9,"11/24/20","age","death","Count",1837877,9,0.489695447519067
"Arizona","20-44",366,"11/24/20","age","death","Count",2358452,366,15.5186537610263
"Arizona","45-54",457,"11/24/20","age","death","Count",850790,457,53.7147827313438
"Arizona","55-64",1025,"11/24/20","age","death","Count",866277,1025,118.322430354263
"Arizona","65+",4655,"11/24/20","age","death","Count",1258250,4655,369.958275382476
"Arizona","FEMALE",2799,"11/24/20","gender","death","Count",3606307,2799,77.6140245408946
"Arizona","MALE",3715,"11/24/20","gender","death","Count",3565339,3715,104.197665355244
"Arizona","NH AI/AN",2419,"11/24/20","race","hosp","Count",283832,2419,852.264719975197
"Arizona","NH ASIAN",341,"11/24/20","race","hosp","Count",244348,341,139.555060814903
"Arizona","NH BLACK",1119,"11/24/20","race","hosp","Count",313875,1119,356.511350059737
"Arizona","HISPANIC",8627,"11/24/20","race","hosp","Count",2266343,8627,380.657296799293
"Arizona","OTHER",771,"11/24/20","race","hosp","Count",NA,771,NA
"Arizona","UNKNOWN",1806,"11/24/20","race","hosp","Count",NA,1806,NA
"Arizona","NH WHITE",9583,"11/24/20","race","hosp","Count",3902867,9583,245.537447215086
"Arizona","0-19",637,"11/24/20","age","hosp","Count",1837877,637,34.6595555632939
"Arizona","20-44",5573,"11/24/20","age","hosp","Count",2358452,5573,236.299063962294
"Arizona","45-54",3828,"11/24/20","age","hosp","Count",850790,3828,449.934766511125
"Arizona","55-64",4745,"11/24/20","age","hosp","Count",866277,4745,547.746275152174
"Arizona","65+",9878,"11/24/20","age","hosp","Count",1258250,9878,785.058613153189
"Arizona","UNKNOWN",5,"11/24/20","age","hosp","Count",NA,5,NA
"Arizona","FEMALE",11858,"11/24/20","gender","hosp","Count",3606307,11858,328.812827083218
"Arizona","MALE",12797,"11/24/20","gender","hosp","Count",3565339,12797,358.92800095587
"Arizona","",2497904,"11/24/20","total","test","Count",7171646,2497904,34830.274667768
"Arizona","",306868,"11/24/20","total","case","Count",7171646,306868,4278.90612559516
"Arizona","",6515,"11/24/20","total","death","Count",7171646,6515,90.8438592758204
"Arizona","",24666,"11/24/20","total","hosp","Count",7171646,24666,343.937779416329
"Arkansas","AI/AN",381,"11/24/20","race","case","Count",30225,381,1260.5459057072
"Arkansas","ASIAN",1411,"11/24/20","race","case","Count",50301,1411,2805.11321842508
"Arkansas","BLACK",27176,"11/24/20","race","case","Count",472287,27176,5754.12831604512
"Arkansas","HN/PI",2632,"11/24/20","race","case","Count",10881,2632,24188.9532212113
"Arkansas","OTHER",7958,"11/24/20","race","case","Count",NA,7958,NA
"Arkansas","UNKNOWN",16830,"11/24/20","race","case","Count",NA,16830,NA
"Arkansas","WHITE",90898,"11/24/20","race","case","Count",2385213,90898,3810.89655305417
"Arkansas","0-10",8465,"11/24/20","age","case","Count",424019,8465,1996.37280404888
"Arkansas","11-17",11304,"11/24/20","age","case","Count",279161,11304,4049.2762241144
"Arkansas","18-24",21203,"11/24/20","age","case","Count",280578,21203,7556.90039846317
"Arkansas","25-34",24482,"11/24/20","age","case","Count",396588,24482,6173.1570294613
"Arkansas","35-44",22674,"11/24/20","age","case","Count",368518,22674,6152.75237573199
"Arkansas","45-54",21189,"11/24/20","age","case","Count",368667,21189,5747.46315780908
"Arkansas","55-64",17614,"11/24/20","age","case","Count",384467,17614,4581.40750701621
"Arkansas","65+",21381,"11/24/20","age","case","Count",511827,21381,4177.38806276339
"Arkansas","UNKNOWN",0,"11/24/20","age","case",NA,NA,0,NA
"Arkansas","FEMALE",76362,"11/24/20","gender","case","Count",1533682,76362,4978.99825387531
"Arkansas","MALE",70990,"11/24/20","gender","case","Count",1480143,70990,4796.15820903791
"Arkansas","UNKNOWN",960,"11/24/20","gender","case","Count",NA,960,NA
"Arkansas","AI/AN",7,"11/24/20","race","death","Count",30225,7,23.1596360628619
"Arkansas","ASIAN",20,"11/24/20","race","death","Count",50301,20,39.760640941532
"Arkansas","BLACK",398,"11/24/20","race","death","Count",472287,398,84.270792971223
"Arkansas","HN/PI",48,"11/24/20","race","death","Count",10881,48,441.135925006893
"Arkansas","OTHER",96,"11/24/20","race","death","Count",NA,96,NA
"Arkansas","UNKNOWN",148,"11/24/20","race","death","Count",NA,148,NA
"Arkansas","WHITE",1679,"11/24/20","race","death","Count",2385213,1679,70.392036266782
"Arkansas","0-10",0,"11/24/20","age","death",NA,424019,0,0
"Arkansas","11-17",0,"11/24/20","age","death",NA,279161,0,0
"Arkansas","18-24",4,"11/24/20","age","death","Count",280578,4,1.42562852397551
"Arkansas","25-34",25,"11/24/20","age","death","Count",396588,25,6.30377116806358
"Arkansas","35-44",51,"11/24/20","age","death","Count",368518,51,13.8392154521624
"Arkansas","45-54",130,"11/24/20","age","death","Count",368667,130,35.2621742656652
"Arkansas","55-64",310,"11/24/20","age","death","Count",384467,310,80.6311074812663
"Arkansas","65+",1885,"11/24/20","age","death","Count",511827,1885,368.288503732707
"Arkansas","UNKNOWN",0,"11/24/20","age","death",NA,NA,0,NA
"Arkansas","",1736842,"11/24/20","total","test","Count",3013825,1736842,57629.15895913
"Arkansas","",148312,"11/24/20","total","case","Count",3013825,148312,4921.05546937861
"Arkansas","HISPANIC",20243,"11/24/20","eth","case","Count",233187,20243,8681.01566553882
"Arkansas","NON HISPANIC",128069,"11/24/20","eth","case","Count",2780638,128069,4605.74156003047
"Arkansas","",2405,"11/24/20","total","death","Count",3013825,2405,79.7989266131909
"Arkansas","HISPANIC",108,"11/24/20","eth","death","Count",233187,108,46.3147602567896
"Arkansas","NON HISPANIC",2297,"11/24/20","eth","death","Count",2780638,2297,82.606941284698
"California","NH AI/AN",2403,"11/23/20","race","case","Count",163273,2403,1471.76814292626
"California","NH ASIAN",45823,"11/23/20","race","case","Count",5818319,45823,787.564243211828
"California","NH BLACK",33578,"11/23/20","race","case","Count",2223274,33578,1510.29517729259
"California","HISPANIC",481902,"11/23/20","race","case","Count",15540142,481902,3101.01413487727
"California","NH HN/PI",4348,"11/23/20","race","case","Count",145491,4348,2988.50100693514
"California","NH MULTI",10124,"11/23/20","race","case","Count",1097938,10124,922.092139993333
"California","OTHER",79545,"11/23/20","race","case","Count",NA,79545,NA
"California","NH WHITE",151887,"11/23/20","race","case","Count",14568608,151887,1042.5635723056
"California","0-4",25905,"11/23/20","age","case","Count",2441300,25905,1061.11497972392
"California","5-17",98807,"11/23/20","age","case","Count",6548655,98807,1508.81364188524
"California","18-34",396160,"11/23/20","age","case","Count",9789194,396160,4046.91131874596
"California","35-49",275334,"11/23/20","age","case","Count",7823754,275334,3519.20574189833
"California","50-59",155040,"11/23/20","age","case","Count",5022701,155040,3086.7853770312
"California","60-64",56145,"11/23/20","age","case","Count",2262416,56145,2481.63909731897
"California","65-69",38464,"11/23/20","age","case","Count",1853102,38464,2075.65476697991
"California","70-74",26700,"11/23/20","age","case","Count",1432312,26700,1864.1189908344
"California","75-79",18294,"11/23/20","age","case","Count",976718,18294,1873.00735729248
"California","80+",33885,"11/23/20","age","case","Count",1406893,33885,2408.49872733747
"California","UNKNOWN",965,"11/23/20","age","case","Count",NA,965,NA
"California","FEMALE",570248,"11/23/20","gender","case","Count",19893468,570248,2866.50874548369
"California","MALE",546676,"11/23/20","gender","case","Count",19663577,546676,2780.1452401056
"California","UNKNOWN",8775,"11/23/20","gender","case","Count",NA,8775,NA
"California","NH AI/AN",64,"11/23/20","race","death","Count",163273,64,39.1981527870499
"California","NH ASIAN",2178,"11/23/20","race","death","Count",5818319,2178,37.4334923884373
"California","NH BLACK",1371,"11/23/20","race","death","Count",2223274,1371,61.6658135704371
"California","HISPANIC",9045,"11/23/20","race","death","Count",15540142,9045,58.2041013524844
"California","NH HN/PI",89,"11/23/20","race","death","Count",145491,89,61.1721687252132
"California","NH MULTI",156,"11/23/20","race","death","Count",1097938,156,14.2084525720032
"California","OTHER",92,"11/23/20","race","death","Count",NA,92,NA
"California","NH WHITE",5633,"11/23/20","race","death","Count",14568608,5633,38.6653275316351
"California","0-4",0,"11/23/20","age","death",NA,2441300,0,0
"California","5-17",2,"11/23/20","age","death","Count",6548655,2,0.0305406224636967
"California","18-34",297,"11/23/20","age","death","Count",9789194,297,3.0339576475857
"California","35-49",1061,"11/23/20","age","death","Count",7823754,1061,13.5612648352696
"California","50-59",1993,"11/23/20","age","death","Count",5022701,1993,39.679845565165
"California","60-64",1605,"11/23/20","age","death","Count",2262416,1605,70.9418603828827
"California","65-69",1930,"11/23/20","age","death","Count",1853102,1930,104.149690626852
"California","70-74",2085,"11/23/20","age","death","Count",1432312,2085,145.568842542686
"California","75-79",2107,"11/23/20","age","death","Count",976718,2107,215.722450082828
"California","80+",7736,"11/23/20","age","death","Count",1406893,7736,549.864133235434
"California","UNKNOWN",1,"11/23/20","age","death","Count",NA,1,NA
"California","FEMALE",8013,"11/23/20","gender","death","Count",19893468,8013,40.2795530673686
"California","MALE",10772,"11/23/20","gender","death","Count",19663577,10772,54.7814876204874
"California","UNKNOWN",32,"11/23/20","gender","death","Count",NA,32,NA
"California","",22741363,"11/23/20","total","test","Count",39557045,22741363,57490.0450728815
"California","",1125699,"11/23/20","total","case","Count",39557045,1125699,2845.76110273151
"California","",18817,"11/23/20","total","death","Count",39557045,18817,47.5692762186862
"Colorado","NH AI/AN",0.005,"11/24/20","race","case","Percent",36614,1032,2818.59398044464
"Colorado","NH ASIAN",0.013,"11/24/20","race","case","Percent",187668,2684,1430.18522070891
"Colorado","NH BLACK",0.028,"11/24/20","race","case","Percent",229085,5780,2523.08095248489
"Colorado","HISPANIC",0.318,"11/24/20","race","case","Percent",1235117,65648,5315.12399230194
"Colorado","NH HN/PI",0.003,"11/24/20","race","case","Percent",7596,619,8149.02580305424
"Colorado","NH MULTI",0.014,"11/24/20","race","case","Percent",131155,2890,2203.49967595593
"Colorado","NH WHITE",0.356,"11/24/20","race","case","Percent",3868329,73492,1899.83840567852
"Colorado","OTHER",0.007,"11/24/20","race","case","Percent",NA,1445,NA
"Colorado","UNKNOWN",0.256,"11/24/20","race","case","Percent",NA,52848,NA
"Colorado","0-9",0.039,"11/24/20","age","case","Percent",684807,8051,1175.65971142234
"Colorado","10-19",0.112,"11/24/20","age","case","Percent",728742,23121,3172.72779666878
"Colorado","20-29",0.225,"11/24/20","age","case","Percent",832421,46449,5579.98897192647
"Colorado","30-39",0.181,"11/24/20","age","case","Percent",855573,37365,4367.24861583991
"Colorado","40-49",0.155,"11/24/20","age","case","Percent",732602,31998,4367.71944384536
"Colorado","50-59",0.13,"11/24/20","age","case","Percent",709866,26837,3780.57267146194
"Colorado","60-69",0.083,"11/24/20","age","case","Percent",631401,17134,2713.64790363018
"Colorado","70-79",0.044,"11/24/20","age","case","Percent",346828,9083,2618.87736860922
"Colorado","80+",0.032,"11/24/20","age","case","Percent",173324,6606,3811.35907318086
"Colorado","UNKNOWN",0.001,"11/24/20","age","case","Percent",NA,206,NA
"Colorado","FEMALE",0.496,"11/24/20","gender","case","Percent",2827696,102394,3621.11061443663
"Colorado","MALE",0.479,"11/24/20","gender","case","Percent",2867868,98884,3447.99690920224
"Colorado","UNKNOWN",0.025,"11/24/20","gender","case","Percent",NA,5161,NA
"Colorado","NH AI/AN",0.006,"11/24/20","race","death","Percent",36614,17,46.430327197247
"Colorado","NH ASIAN",0.027,"11/24/20","race","death","Percent",187668,77,41.0299038727966
"Colorado","NH BLACK",0.051,"11/24/20","race","death","Percent",229085,146,63.7318026060196
"Colorado","HISPANIC",0.23,"11/24/20","race","death","Percent",1235117,658,53.2743051872819
"Colorado","NH HN/PI",0.002,"11/24/20","race","death","Percent",7596,6,78.9889415481832
"Colorado","NH MULTI",0.024,"11/24/20","race","death","Percent",131155,69,52.6095078342419
"Colorado","NH WHITE",0.618,"11/24/20","race","death","Percent",3868329,1767,45.6786379855488
"Colorado","OTHER",0.006,"11/24/20","race","death","Percent",NA,17,NA
"Colorado","UNKNOWN",0.035,"11/24/20","race","death","Percent",NA,100,NA
"Colorado","0-9",0,"11/24/20","age","death",NA,684807,0,0
"Colorado","10-19",0.002,"11/24/20","age","death","Percent",728742,6,0.823336654124505
"Colorado","20-29",0.007,"11/24/20","age","death","Percent",832421,20,2.40263039976166
"Colorado","30-39",0.009,"11/24/20","age","death","Percent",855573,26,3.03889907699285
"Colorado","40-49",0.029,"11/24/20","age","death","Percent",732602,83,11.3294803999989
"Colorado","50-59",0.066,"11/24/20","age","death","Percent",709866,189,26.6247432614043
"Colorado","60-69",0.122,"11/24/20","age","death","Percent",631401,349,55.273906756562
"Colorado","70-79",0.234,"11/24/20","age","death","Percent",346828,669,192.891000726585
"Colorado","80+",0.531,"11/24/20","age","death","Percent",173324,1519,876.393344256998
"Colorado","FEMALE",0.462,"11/24/20","gender","death","Percent",2827696,1321,46.7164787162411
"Colorado","MALE",0.532,"11/24/20","gender","death","Percent",2867868,1522,53.0707828951681
"Colorado","UNKNOWN",0.005,"11/24/20","gender","death","Percent",NA,14,NA
"Colorado","",1645109,"11/24/20","total","test","Count",5695564,1645109,28884.0402811732
"Colorado","",206439,"11/24/20","total","case","Count",5695564,206439,3624.55763819
"Colorado","",2860,"11/24/20","total","death","Count",5695564,2860,50.2145178247492
"Colorado","",12836,"11/24/20","total","hosp","Count",5695564,12836,225.368374405063
"Connecticut","HISPANIC",19938,"11/23/20","race","case","Count",589809,19938,3380.41637207978
"Connecticut","NH AI/AN",149,"11/23/20","race","case","Count",7758,149,1920.59809229183
"Connecticut","NH ASIAN/PI",1300,"11/23/20","race","case","Count",170839,1300,760.950368475582
"Connecticut","NH BLACK",10026,"11/23/20","race","case","Count",364858,10026,2747.91836824189
"Connecticut","NH MULTI",1307,"11/23/20","race","case","Count",63050,1307,2072.95796986519
"Connecticut","NH OTHER",2588,"11/23/20","race","case","Count",NA,2588,NA
"Connecticut","NH WHITE",34432,"11/23/20","race","case","Count",2376351,34432,1448.94420058316
"Connecticut","UNKNOWN",37540,"11/23/20","race","case","Count",NA,37540,NA
"Connecticut","0-9",3972,"11/23/20","age","case","Count",379145,3972,1047.62030357779
"Connecticut","10-19",9321,"11/23/20","age","case","Count",459801,9321,2027.18132409455
"Connecticut","20-29",18502,"11/23/20","age","case","Count",466039,18502,3970.05400835552
"Connecticut","30-39",16646,"11/23/20","age","case","Count",440343,16646,3780.23495320693
"Connecticut","40-49",14834,"11/23/20","age","case","Count",440436,14834,3368.02622855534
"Connecticut","50-59",16385,"11/23/20","age","case","Count",529442,16385,3094.76769882253
"Connecticut","60-69",11714,"11/23/20","age","case","Count",432658,11714,2707.45022627572
"Connecticut","70-79",6971,"11/23/20","age","case","Count",260636,6971,2674.61133534892
"Connecticut","80+",8891,"11/23/20","age","case","Count",164165,8891,5415.89254713246
"Connecticut","FEMALE",56646,"11/23/20","gender","case","Count",1829270,56646,3096.6451097979
"Connecticut","MALE",49705,"11/23/20","gender","case","Count",1743395,49705,2851.04637790059
"Connecticut","HISPANIC",448,"11/23/20","race","death","Count",589809,448,75.9567927922429
"Connecticut","NH AI/AN",2,"11/23/20","race","death","Count",7758,2,25.779840164991
"Connecticut","NH ASIAN/PI",53,"11/23/20","race","death","Count",170839,53,31.0233611763122
"Connecticut","NH BLACK",708,"11/23/20","race","death","Count",364858,708,194.048095423425
"Connecticut","NH MULTI",39,"11/23/20","race","death","Count",63050,39,61.8556701030928
"Connecticut","NH OTHER",24,"11/23/20","race","death","Count",NA,24,NA
"Connecticut","NH WHITE",3560,"11/23/20","race","death","Count",2376351,3560,149.809518879997
"Connecticut","UNKNOWN",47,"11/23/20","race","death","Count",NA,47,NA
"Connecticut","0-9",1,"11/23/20","age","death","Count",379145,1,0.263751335241135
"Connecticut","10-19",1,"11/23/20","age","death","Count",459801,1,0.217485390418899
"Connecticut","20-29",5,"11/23/20","age","death","Count",466039,5,1.07287158370866
"Connecticut","30-39",23,"11/23/20","age","death","Count",440343,23,5.22320100467136
"Connecticut","40-49",67,"11/23/20","age","death","Count",440436,67,15.2121988211681
"Connecticut","50-59",203,"11/23/20","age","death","Count",529442,203,38.3422546756774
"Connecticut","60-69",611,"11/23/20","age","death","Count",432658,611,141.220086072602
"Connecticut","70-79",1065,"11/23/20","age","death","Count",260636,1065,408.615847388695
"Connecticut","80+",2905,"11/23/20","age","death","Count",164165,2905,1769.56111229556
"Connecticut","FEMALE",2550,"11/23/20","gender","death","Count",1829270,2550,139.399869893455
"Connecticut","MALE",2330,"11/23/20","gender","death","Count",1743395,2330,133.64728016313
"Connecticut","",3044270,"11/23/20","total","test","Count",3572665,3044270,85210.0602771321
"Connecticut","",107280,"11/23/20","total","case","Count",3572665,107280,3002.80043049096
"Connecticut","",4881,"11/23/20","total","death","Count",3572665,4881,136.620701912998
