"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alaska","UNKNOWN",0,"06/21/20","age","case",NA,NA,0,NA
"Alaska","FEMALE",378,"06/21/20","gender","case","Count",352865,378,107.123120740226
"Alaska","MALE",383,"06/21/20","gender","case","Count",384573,383,99.5909749254368
"Alaska","UNKNOWN",0,"06/21/20","gender","case",NA,NA,0,NA
"Alaska","AI/AN",2,"06/21/20","race","death","Count",113516,2,1.76186616864583
"Alaska","ASIAN",2,"06/21/20","race","death","Count",49025,2,4.07955124936257
"Alaska","BLACK",0,"06/21/20","race","death",NA,27942,0,0
"Alaska","HN/PI",1,"06/21/20","race","death","Count",10221,1,9.78377849525487
"Alaska","MULTI",0,"06/21/20","race","death",NA,54855,0,0
"Alaska","OTHER",0,"06/21/20","race","death",NA,NA,0,NA
"Alaska","UNKNOWN",0,"06/21/20","race","death",NA,NA,0,NA
"Alaska","WHITE",7,"06/21/20","race","death","Count",481879,7,1.45264682627797
"Alaska","0-9",0,"06/21/20","age","death",NA,105171,0,0
"Alaska","10-19",0,"06/21/20","age","death",NA,96022,0,0
"Alaska","20-29",0,"06/21/20","age","death",NA,114672,0,0
"Alaska","30-39",2,"06/21/20","age","death","Count",108865,2,1.83713773940201
"Alaska","40-49",0,"06/21/20","age","death",NA,86536,0,0
"Alaska","50-59",1,"06/21/20","age","death","Count",93805,1,1.0660412557966
"Alaska","60-69",1,"06/21/20","age","death","Count",80434,1,1.24325533978168
"Alaska","70-79",6,"06/21/20","age","death","Count",37370,6,16.0556596200161
"Alaska","80+",2,"06/21/20","age","death","Count",14563,2,13.733434045183
"Alaska","UNKNOWN",0,"06/21/20","age","death",NA,NA,0,NA
"Alaska","FEMALE",6,"06/21/20","gender","death","Count",352865,6,1.70036699587661
"Alaska","MALE",6,"06/21/20","gender","death","Count",384573,6,1.56017193094679
"Alaska","UNKNOWN",0,"06/21/20","gender","death",NA,NA,0,NA
"Alaska","AI/AN",7,"06/21/20","race","hosp","Count",113516,7,6.1665315902604
"Alaska","ASIAN",8,"06/21/20","race","hosp","Count",49025,8,16.3182049974503
"Alaska","BLACK",0,"06/21/20","race","hosp",NA,27942,0,0
"Alaska","HN/PI",5,"06/21/20","race","hosp","Count",10221,5,48.9188924762743
"Alaska","MULTI",0,"06/21/20","race","hosp",NA,54855,0,0
"Alaska","OTHER",4,"06/21/20","race","hosp","Count",NA,4,NA
"Alaska","UNKNOWN",1,"06/21/20","race","hosp","Count",NA,1,NA
"Alaska","WHITE",37,"06/21/20","race","hosp","Count",481879,37,7.67827608175496
"Alaska","0-9",0,"06/21/20","age","hosp",NA,105171,0,0
"Alaska","10-19",1,"06/21/20","age","hosp","Count",96022,1,1.04142800608194
"Alaska","20-29",3,"06/21/20","age","hosp","Count",114672,3,2.61615738802846
"Alaska","30-39",6,"06/21/20","age","hosp","Count",108865,6,5.51141321820603
"Alaska","40-49",3,"06/21/20","age","hosp","Count",86536,3,3.46676527687899
"Alaska","50-59",11,"06/21/20","age","hosp","Count",93805,11,11.7264538137626
"Alaska","60-69",11,"06/21/20","age","hosp","Count",80434,11,13.6758087375985
"Alaska","70-79",20,"06/21/20","age","hosp","Count",37370,20,53.5188654000535
"Alaska","80+",7,"06/21/20","age","hosp","Count",14563,7,48.0670191581405
"Alaska","UNKNOWN",0,"06/21/20","age","hosp",NA,NA,0,NA
"Alaska","FEMALE",25,"06/21/20","gender","hosp","Count",352865,25,7.08486248281921
"Alaska","MALE",37,"06/21/20","gender","hosp","Count",384573,37,9.62106024083854
"Alaska","UNKNOWN",0,"06/21/20","gender","hosp",NA,NA,0,NA
"Alaska","",90824,"06/21/20","total","test","Count",737438,90824,12316.1540360003
"Alaska","",761,"06/21/20","total","case","Count",737438,761,103.195116063995
"Alaska","HISPANIC",52,"06/21/20","eth","case","Count",53288,52,97.5829455036781
"Alaska","NON HISPANIC",589,"06/21/20","eth","case","Count",684150,589,86.0922312358401
"Alaska","UNKNOWN",120,"06/21/20","eth","case","Count",NA,120,NA
"Alaska","",12,"06/21/20","total","death","Count",737438,12,1.62725544384748
"Alaska","HISPANIC",0,"06/21/20","eth","death",NA,53288,0,0
"Alaska","NON HISPANIC",12,"06/21/20","eth","death","Count",684150,12,1.75400131550099
"Alaska","UNKNOWN",0,"06/21/20","eth","death",NA,NA,0,NA
"Alaska","",62,"06/21/20","total","hosp","Count",737438,62,8.40748645987866
"Alaska","HISPANIC",5,"06/21/20","eth","hosp","Count",53288,5,9.38297552919982
"Alaska","NON HISPANIC",54,"06/21/20","eth","hosp","Count",684150,54,7.89300591975444
"Alaska","UNKNOWN",3,"06/21/20","eth","hosp","Count",NA,3,NA
"Arizona","NH AI/AN",5407,"06/22/20","race","case","Count",283832,5407,1905.00014092844
"Arizona","NH ASIAN",407,"06/22/20","race","case","Count",244348,407,166.56571774682
"Arizona","NH BLACK",1382,"06/22/20","race","case","Count",313875,1382,440.302668259657
"Arizona","HISPANIC",14165,"06/22/20","race","case","Count",2266343,14165,625.015719156368
"Arizona","NH MULTI",0,"06/22/20","race","case",NA,146845,0,0
"Arizona","OTHER",1071,"06/22/20","race","case","Count",NA,1071,NA
"Arizona","UNKNOWN",23114,"06/22/20","race","case","Count",NA,23114,NA
"Arizona","NH WHITE",9040,"06/22/20","race","case","Count",3902867,9040,231.624598019866
"Arizona","0-19",6084,"06/22/20","age","case","Count",1837877,6084,331.034122522889
"Arizona","20-44",26029,"06/22/20","age","case","Count",2358452,26029,1103.64764684632
"Arizona","45-54",8485,"06/22/20","age","case","Count",850790,8485,997.308383972543
"Arizona","55-64",6749,"06/22/20","age","case","Count",866277,6749,779.081056059436
"Arizona","65+",7176,"06/22/20","age","case","Count",1258250,7176,570.315914961256
"Arizona","UNKNOWN",63,"06/22/20","age","case","Count",NA,63,NA
"Arizona","FEMALE",28427,"06/22/20","gender","case","Count",3606307,28427,788.25790483173
"Arizona","MALE",26046,"06/22/20","gender","case","Count",3565339,26046,730.533618261826
"Arizona","NH AI/AN",241,"06/22/20","race","death","Count",283832,241,84.9093830153048
"Arizona","NH ASIAN",16,"06/22/20","race","death","Count",244348,16,6.54803804410104
"Arizona","NH BLACK",43,"06/22/20","race","death","Count",313875,43,13.6997212266029
"Arizona","HISPANIC",273,"06/22/20","race","death","Count",2266343,273,12.0458377218276
"Arizona","NH MULTI",0,"06/22/20","race","death",NA,146845,0,0
"Arizona","OTHER",23,"06/22/20","race","death","Count",NA,23,NA
"Arizona","UNKNOWN",122,"06/22/20","race","death","Count",NA,122,NA
"Arizona","NH WHITE",624,"06/22/20","race","death","Count",3902867,624,15.9882465889819
"Arizona","0-19",6,"06/22/20","age","death","Count",1837877,6,0.326463631679378
"Arizona","20-44",70,"06/22/20","age","death","Count",2358452,70,2.96804853352962
"Arizona","45-54",82,"06/22/20","age","death","Count",850790,82,9.63810105901574
"Arizona","55-64",173,"06/22/20","age","death","Count",866277,173,19.9705175134512
"Arizona","65+",1011,"06/22/20","age","death","Count",1258250,1011,80.3496920325849
"Arizona","FEMALE",603,"06/22/20","gender","death","Count",3606307,603,16.7207062515754
"Arizona","MALE",738,"06/22/20","gender","death","Count",3565339,738,20.6992939521319
"Arizona","NH AI/AN",672,"06/22/20","race","hosp","Count",283832,672,236.759773387074
"Arizona","NH ASIAN",68,"06/22/20","race","hosp","Count",244348,68,27.8291616874294
"Arizona","NH BLACK",213,"06/22/20","race","hosp","Count",313875,213,67.8614097968937
"Arizona","HISPANIC",1409,"06/22/20","race","hosp","Count",2266343,1409,62.1706423078943
"Arizona","NH MULTI",0,"06/22/20","race","hosp",NA,146845,0,0
"Arizona","OTHER",74,"06/22/20","race","hosp","Count",NA,74,NA
"Arizona","UNKNOWN",234,"06/22/20","race","hosp","Count",NA,234,NA
"Arizona","NH WHITE",1515,"06/22/20","race","hosp","Count",3902867,1515,38.8176179203647
"Arizona","0-19",55,"06/22/20","age","hosp","Count",1837877,55,2.9925832903943
"Arizona","20-44",926,"06/22/20","age","hosp","Count",2358452,926,39.2630420292633
"Arizona","45-54",671,"06/22/20","age","hosp","Count",850790,671,78.867875739019
"Arizona","55-64",817,"06/22/20","age","hosp","Count",866277,817,94.3116347311541
"Arizona","65+",1716,"06/22/20","age","hosp","Count",1258250,1716,136.379892708126
"Arizona","UNKNOWN",0,"06/22/20","age","hosp",NA,NA,0,NA
"Arizona","FEMALE",2035,"06/22/20","gender","hosp","Count",3606307,2035,56.4289174493464
"Arizona","MALE",2149,"06/22/20","gender","hosp","Count",3565339,2149,60.2747733104762
"Arizona","",429418,"06/22/20","total","test","Count",7171646,429418,5987.71885840433
"Arizona","",54586,"06/22/20","total","case","Count",7171646,54586,761.136285867986
"Arizona","",1342,"06/22/20","total","death","Count",7171646,1342,18.7125800687876
"Arizona","",4185,"06/22/20","total","hosp","Count",7171646,4185,58.3548044619046
"Arkansas","AI/AN",43,"06/21/20","race","case","Count",30225,43,142.266335814723
"Arkansas","ASIAN",155,"06/21/20","race","case","Count",50301,155,308.144967296873
"Arkansas","BLACK",3823,"06/21/20","race","case","Count",472287,3823,809.465430977351
"Arkansas","HN/PI",978,"06/21/20","race","case","Count",10881,978,8988.14447201544
"Arkansas","OTHER",1452,"06/21/20","race","case","Count",NA,1452,NA
"Arkansas","UNKNOWN",1884,"06/21/20","race","case","Count",NA,1884,NA
"Arkansas","WHITE",7226,"06/21/20","race","case","Count",2385213,7226,302.949883301827
"Arkansas","0-17",1762,"06/21/20","age","case","Count",703180,1762,250.575954947524
"Arkansas","18-24",1850,"06/21/20","age","case","Count",280578,1850,659.353192338672
"Arkansas","25-44",5881,"06/21/20","age","case","Count",765106,5881,768.651663952446
"Arkansas","45-64",4377,"06/21/20","age","case","Count",753134,4377,581.171478116776
"Arkansas","65+",1691,"06/21/20","age","case","Count",511827,1691,330.385071518306
"Arkansas","FEMALE",6876,"06/21/20","gender","case","Count",1533682,6876,448.332835620422
"Arkansas","MALE",8592,"06/21/20","gender","case","Count",1480143,8592,580.484453191347
"Arkansas","UNKNOWN",93,"06/21/20","gender","case","Count",NA,93,NA
"Arkansas","AI/AN",0,"06/21/20","race","death",NA,30225,0,0
"Arkansas","ASIAN",1,"06/21/20","race","death","Count",50301,1,1.9880320470766
"Arkansas","BLACK",65,"06/21/20","race","death","Count",472287,65,13.7628179475615
"Arkansas","HN/PI",13,"06/21/20","race","death","Count",10881,13,119.4743130227
"Arkansas","OTHER",14,"06/21/20","race","death","Count",NA,14,NA
"Arkansas","UNKNOWN",8,"06/21/20","race","death","Count",NA,8,NA
"Arkansas","WHITE",124,"06/21/20","race","death","Count",2385213,124,5.1986971394169
"Arkansas","0-17",0,"06/21/20","age","death",NA,703180,0,0
"Arkansas","18-24",0,"06/21/20","age","death",NA,280578,0,0
"Arkansas","25-44",13,"06/21/20","age","death","Count",765106,13,1.69911097285866
"Arkansas","45-64",52,"06/21/20","age","death","Count",753134,52,6.90448180536266
"Arkansas","65+",160,"06/21/20","age","death","Count",511827,160,31.260562651052
"Arkansas","",248180,"06/21/20","total","test","Count",3013825,248180,8234.71833965144
"Arkansas","",15561,"06/21/20","total","case","Count",3013825,15561,516.320622464808
"Arkansas","HISPANIC",3634,"06/21/20","eth","case","Count",233187,3634,1558.40591456642
"Arkansas","NON HISPANIC",11927,"06/21/20","eth","case","Count",2780638,11927,428.93033900853
"Arkansas","",225,"06/21/20","total","death","Count",3013825,225,7.46559604489312
"Arkansas","HISPANIC",18,"06/21/20","eth","death","Count",233187,18,7.71912670946494
"Arkansas","NON HISPANIC",207,"06/21/20","eth","death","Count",2780638,207,7.44433471742816
"Arkansas","",1164,"06/21/20","total","hosp","Count",3013825,1164,38.6220168722471
"California","NH AI/AN",229,"06/21/20","race","case","Count",163273,229,140.255890441163
"California","NH ASIAN",9010,"06/21/20","race","case","Count",5818319,9010,154.855723792387
"California","NH BLACK",5573,"06/21/20","race","case","Count",2223274,5573,250.666359611996
"California","HISPANIC",70439,"06/21/20","race","case","Count",15540142,70439,453.271276414334
"California","NH HN/PI",805,"06/21/20","race","case","Count",145491,805,553.298829480861
"California","NH MULTI",901,"06/21/20","race","case","Count",1097938,901,82.0629215857362
"California","OTHER",15988,"06/21/20","race","case","Count",NA,15988,NA
"California","NH WHITE",21547,"06/21/20","race","case","Count",14568608,21547,147.900197465674
"California","0-17",13346,"06/21/20","age","case","Count",8989955,13346,148.454580695899
"California","18-34",53400,"06/21/20","age","case","Count",9789194,53400,545.499455828539
"California","35-49",44869,"06/21/20","age","case","Count",7823754,44869,573.497070587853
"California","50-64",38795,"06/21/20","age","case","Count",7285117,38795,532.524048687207
"California","65-79",17721,"06/21/20","age","case","Count",4262132,17721,415.77783137641
"California","80+",9735,"06/21/20","age","case","Count",1406893,9735,691.950276247021
"California","FEMALE",85516,"06/21/20","gender","case","Count",19893468,85516,429.869744179346
"California","MALE",87602,"06/21/20","gender","case","Count",19663577,87602,445.503887720937
"California","UNKNOWN",706,"06/21/20","gender","case","Count",NA,706,NA
"California","NH AI/AN",16,"06/21/20","race","death","Count",163273,16,9.79953819676248
"California","NH ASIAN",774,"06/21/20","race","death","Count",5818319,774,13.3028113446513
"California","NH BLACK",502,"06/21/20","race","death","Count",2223274,502,22.5793132110572
"California","HISPANIC",2182,"06/21/20","race","death","Count",15540142,2182,14.0410557381007
"California","NH HN/PI",22,"06/21/20","race","death","Count",145491,22,15.1212102466819
"California","NH MULTI",37,"06/21/20","race","death","Count",1097938,37,3.36995349464177
"California","OTHER",47,"06/21/20","race","death","Count",NA,47,NA
"California","NH WHITE",1784,"06/21/20","race","death","Count",14568608,1784,12.2455076010007
"California","0-17",0,"06/21/20","age","death",NA,8989955,0,0
"California","18-34",59,"06/21/20","age","death","Count",9789194,59,0.602705391271232
"California","35-49",268,"06/21/20","age","death","Count",7823754,268,3.42546557573257
"California","50-64",875,"06/21/20","age","death","Count",7285117,875,12.0107885707258
"California","65-79",1739,"06/21/20","age","death","Count",4262132,1739,40.8011765003993
"California","80+",2483,"06/21/20","age","death","Count",1406893,2483,176.488190644207
"California","FEMALE",2368,"06/21/20","gender","death","Count",19893468,2368,11.9034046753437
"California","MALE",3028,"06/21/20","gender","death","Count",19663577,3028,15.3990293831077
"California","UNKNOWN",6,"06/21/20","gender","death","Count",NA,6,NA
"California","",3319256,"06/21/20","total","test","Count",39557045,3319256,8391.06156690926
"California","",178054,"06/21/20","total","case","Count",39557045,178054,450.119567829195
"California","",5425,"06/21/20","total","death","Count",39557045,5425,13.7143712327349
"Colorado","HISPANIC",0.383,"06/23/20","race","case","Percent",1235117,11832,957.965925495317
"Colorado","NH AI/AN",0.0056,"06/23/20","race","case","Percent",36614,173,472.496859124925
"Colorado","NH ASIAN",0.0257,"06/23/20","race","case","Percent",187668,794,423.087580194812
"Colorado","NH BLACK",0.0553,"06/23/20","race","case","Percent",229085,1708,745.574786651243
"Colorado","NH HN/PI",0.004,"06/23/20","race","case","Percent",7596,124,1632.43812532912
"Colorado","NH MULTI",0.0097,"06/23/20","race","case","Percent",131155,300,228.736990583661
"Colorado","NH WHITE",0.3447,"06/23/20","race","case","Percent",3868329,10649,275.286822811607
"Colorado","OTHER",0.0082,"06/23/20","race","case","Percent",NA,253,NA
"Colorado","UNKNOWN",0.1638,"06/23/20","race","case","Percent",NA,5060,NA
"Colorado","0-9",762,"06/23/20","age","case","Count",684807,762,111.272227065436
"Colorado","10-19",1645,"06/23/20","age","case","Count",728742,1645,225.731466005802
"Colorado","20-29",5415,"06/23/20","age","case","Count",832421,5415,650.512180735469
"Colorado","30-39",5374,"06/23/20","age","case","Count",855573,5374,628.117063067675
"Colorado","40-49",5197,"06/23/20","age","case","Count",732602,5197,709.389272756558
"Colorado","50-59",4792,"06/23/20","age","case","Count",709866,4792,675.056982585446
"Colorado","60-69",3323,"06/23/20","age","case","Count",631401,3323,526.289948859758
"Colorado","70-79",2092,"06/23/20","age","case","Count",346828,2092,603.180827384179
"Colorado","80+",2256,"06/23/20","age","case","Count",173324,2256,1301.60854815259
"Colorado","UNKNOWN",37,"06/23/20","age","case","Count",NA,37,NA
"Colorado","FEMALE",0.5027,"06/23/20","gender","case","Percent",2827696,15530,549.210381879806
"Colorado","MALE",0.4774,"06/23/20","gender","case","Percent",2867868,14748,514.249609814678
"Colorado","OTHER",4e-04,"06/23/20","gender","case","Count",NA,4e-04,NA
"Colorado","UNKNOWN",0.0195,"06/23/20","gender","case","Percent",NA,602,NA
"Colorado","HISPANIC",0.212,"06/23/20","race","death","Percent",1235117,353,28.5802883451527
"Colorado","NH AI/AN",0.0048,"06/23/20","race","death","Percent",36614,8,21.8495657398809
"Colorado","NH ASIAN",0.0342,"06/23/20","race","death","Percent",187668,57,30.3727859837586
"Colorado","NH BLACK",0.0649,"06/23/20","race","death","Percent",229085,108,47.1440731606172
"Colorado","NH HN/PI",0.0036,"06/23/20","race","death","Percent",7596,6,78.9889415481832
"Colorado","NH MULTI",0.012,"06/23/20","race","death","Percent",131155,20,15.2491327055774
"Colorado","NH WHITE",0.6258,"06/23/20","race","death","Percent",3868329,1042,26.9366954051737
"Colorado","OTHER",0.0042,"06/23/20","race","death","Percent",NA,7,NA
"Colorado","UNKNOWN",0.0384,"06/23/20","race","death","Percent",NA,64,NA
"Colorado","10-19",3,"06/23/20","age","death","Count",728742,3,0.411668327062252
"Colorado","20-29",9,"06/23/20","age","death","Count",832421,9,1.08118367989275
"Colorado","30-39",11,"06/23/20","age","death","Count",855573,11,1.28568807103543
"Colorado","40-49",44,"06/23/20","age","death","Count",732602,44,6.00598960963798
"Colorado","50-59",106,"06/23/20","age","death","Count",709866,106,14.9323956915812
"Colorado","60-69",211,"06/23/20","age","death","Count",631401,211,33.4177487840532
"Colorado","70-79",388,"06/23/20","age","death","Count",346828,388,111.871013874312
"Colorado","80+",893,"06/23/20","age","death","Count",173324,893,515.220050310401
"Colorado","FEMALE",0.4474,"06/23/20","gender","death","Percent",2827696,745,26.3465379588188
"Colorado","MALE",0.5495,"06/23/20","gender","death","Percent",2867868,915,31.9052341321149
"Colorado","UNKNOWN",0.003,"06/23/20","gender","death","Percent",NA,5,NA
"Colorado","0-9",52,"06/23/20","age","hosp","Count",684807,52,7.59338032467542
"Colorado","10-19",67,"06/23/20","age","hosp","Count",728742,67,9.19392597105697
"Colorado","20-29",308,"06/23/20","age","hosp","Count",832421,308,37.0005081563295
"Colorado","30-39",473,"06/23/20","age","hosp","Count",855573,473,55.2845870545237
"Colorado","40-49",692,"06/23/20","age","hosp","Count",732602,692,94.4578365879427
"Colorado","50-59",939,"06/23/20","age","hosp","Count",709866,939,132.278486362215
"Colorado","60-69",897,"06/23/20","age","hosp","Count",631401,897,142.065026821307
"Colorado","70-79",643,"06/23/20","age","hosp","Count",346828,643,185.394489487585
"Colorado","80+",414,"06/23/20","age","hosp","Count",173324,414,238.859015485449
"Colorado","",288079,"06/23/20","total","test","Count",5695564,288079,5057.9538742783
"Colorado","",30893,"06/23/20","total","case","Count",5695564,30893,542.404580125866
"Colorado","",1665,"06/23/20","total","death","Count",5695564,1665,29.2332769853872
"Colorado","",5366,"06/23/20","total","hosp","Count",5695564,5366,94.2136722544071
"Connecticut","HISPANIC",8563,"06/21/20","race","case","Count",589809,8563,1451.82593008923
"Connecticut","NH AI/AN",41,"06/21/20","race","case","Count",7758,41,528.486723382315
"Connecticut","NH ASIAN/PI",665,"06/21/20","race","case","Count",170839,665,389.255380797125
"Connecticut","NH BLACK",5980,"06/21/20","race","case","Count",364858,5980,1638.9938003278
"Connecticut","NH MULTI",121,"06/21/20","race","case","Count",63050,121,191.911181601903
"Connecticut","NH OTHER",253,"06/21/20","race","case","Count",NA,253,NA
"Connecticut","NH WHITE",15885,"06/21/20","race","case","Count",2376351,15885,668.461856013695
"Connecticut","UNKNOWN",14274,"06/21/20","race","case","Count",NA,14274,NA
"Connecticut","0-9",634,"06/21/20","age","case","Count",379145,634,167.218346542879
"Connecticut","10-19",1300,"06/21/20","age","case","Count",459801,1300,282.731007544568
"Connecticut","20-29",5439,"06/21/20","age","case","Count",466039,5439,1167.06970875828
"Connecticut","30-39",6490,"06/21/20","age","case","Count",440343,6490,1473.85106610074
"Connecticut","40-49",6466,"06/21/20","age","case","Count",440436,6466,1468.09071011452
"Connecticut","50-59",7760,"06/21/20","age","case","Count",529442,7760,1465.69407036087
"Connecticut","60-69",6425,"06/21/20","age","case","Count",432658,6425,1485.00663341485
"Connecticut","70-79",4331,"06/21/20","age","case","Count",260636,4331,1661.70444604736
"Connecticut","80+",6828,"06/21/20","age","case","Count",164165,6828,4159.2300429446
"Connecticut","FEMALE",24907,"06/21/20","gender","case","Count",1829270,24907,1361.58139585736
"Connecticut","MALE",20667,"06/21/20","gender","case","Count",1743395,20667,1185.44563911219
"Connecticut","HISPANIC",365,"06/21/20","race","death","Count",589809,365,61.8844405561801
"Connecticut","NH AI/AN",2,"06/21/20","race","death","Count",7758,2,25.779840164991
"Connecticut","NH ASIAN/PI",45,"06/21/20","race","death","Count",170839,45,26.3405896780009
"Connecticut","NH BLACK",636,"06/21/20","race","death","Count",364858,636,174.314390804094
"Connecticut","NH MULTI",26,"06/21/20","race","death","Count",63050,26,41.2371134020619
"Connecticut","NH OTHER",15,"06/21/20","race","death","Count",NA,15,NA
"Connecticut","NH WHITE",3113,"06/21/20","race","death","Count",2376351,3113,130.999166368941
"Connecticut","UNKNOWN",61,"06/21/20","race","death","Count",NA,61,NA
"Connecticut","0-9",1,"06/21/20","age","death","Count",379145,1,0.263751335241135
"Connecticut","10-19",1,"06/21/20","age","death","Count",459801,1,0.217485390418899
"Connecticut","20-29",5,"06/21/20","age","death","Count",466039,5,1.07287158370866
"Connecticut","30-39",21,"06/21/20","age","death","Count",440343,21,4.76900961296081
"Connecticut","40-49",56,"06/21/20","age","death","Count",440436,56,12.7146736415734
"Connecticut","50-59",169,"06/21/20","age","death","Count",529442,169,31.9203992127561
"Connecticut","60-69",521,"06/21/20","age","death","Count",432658,521,120.418436732939
"Connecticut","70-79",935,"06/21/20","age","death","Count",260636,935,358.737856627634
"Connecticut","80+",2553,"06/21/20","age","death","Count",164165,2553,1555.14269180398
"Connecticut","FEMALE",2225,"06/21/20","gender","death","Count",1829270,2225,121.633219808995
"Connecticut","MALE",2033,"06/21/20","gender","death","Count",1743395,2033,116.611553893409
"Connecticut","",395590,"06/21/20","total","test","Count",3572665,395590,11072.6866358867
"Connecticut","",45782,"06/21/20","total","case","Count",3572665,45782,1281.45236119256
"Connecticut","",4263,"06/21/20","total","death","Count",3572665,4263,119.322690484554
"Delaware","NH ASIAN/PI",164,"06/22/20","race","case","Count",39264,164,417.685411572942
"Delaware","HISPANIC",3096,"06/22/20","race","case","Count",91974,3096,3366.16869984996
"Delaware","NH MULTI",528,"06/22/20","race","case","Count",22359,528,2361.46518180598
"Delaware","NH BLACK",2869,"06/22/20","race","case","Count",211504,2869,1356.4755276496
"Delaware","NH WHITE",3192,"06/22/20","race","case","Count",599061,3192,532.833885030072
"Delaware","UNKNOWN",971,"06/22/20","race","case","Count",NA,971,NA
"Delaware","0-4",130,"06/22/20","age","case","Count",54811,130,237.178668515444
"Delaware","5-17",512,"06/22/20","age","case","Count",148805,512,344.07445986358
"Delaware","18-34",2890,"06/22/20","age","case","Count",212871,2890,1357.62973819825
"Delaware","35-49",2734,"06/22/20","age","case","Count",169900,2734,1609.18187168923
"Delaware","50-64",2455,"06/22/20","age","case","Count",199698,2455,1229.35632805536
